Time,Province,New,Domestic,Overseas inflow,Accumulate
2020-10-04,Chungbuk,2,1.0,1.0,175
2020-10-05,Chungbuk,1,0.0,1.0,176
2020-10-06,Chungbuk,0,0.0,0.0,176
2020-10-07,Chungbuk,0,0.0,0.0,176
2020-10-08,Chungbuk,1,0.0,1.0,177
2020-10-09,Chungbuk,1,1.0,0.0,178
2020-10-10,Chungbuk,0,0.0,0.0,178
2020-10-11,Chungbuk,0,0.0,0.0,178
2020-10-12,Chungbuk,0,0.0,0.0,178
2020-10-13,Chungbuk,1,1.0,0.0,179
2020-10-14,Chungbuk,0,0.0,0.0,179
2020-10-15,Chungbuk,1,0.0,1.0,180
2020-10-16,Chungbuk,0,0.0,0.0,180
2020-10-17,Chungbuk,0,0.0,0.0,180
2020-10-18,Chungbuk,0,0.0,0.0,180
2020-10-19,Chungbuk,1,0.0,1.0,181
2020-10-20,Chungbuk,2,0.0,2.0,183
2020-10-21,Chungbuk,1,0.0,1.0,184
2020-10-22,Chungbuk,0,0.0,0.0,184
2020-10-23,Chungbuk,0,0.0,0.0,184
2020-10-24,Chungbuk,0,0.0,0.0,184
2020-10-25,Chungbuk,0,0.0,0.0,184
2020-10-26,Chungbuk,2,1.0,1.0,186
2020-10-27,Chungbuk,1,1.0,0.0,187
2020-10-28,Chungbuk,0,0.0,0.0,187
2020-10-29,Chungbuk,0,0.0,0.0,187
2020-10-30,Chungbuk,2,0.0,2.0,189
2020-10-31,Chungbuk,0,0.0,0.0,189
2020-11-01,Chungbuk,1,1.0,0.0,190
2020-11-02,Chungbuk,2,1.0,1.0,192
2020-11-03,Chungbuk,1,1.0,0.0,193
2020-11-04,Chungbuk,0,0.0,0.0,193
2020-11-05,Chungbuk,2,2.0,0.0,195
2020-11-06,Chungbuk,0,0.0,0.0,195
2020-11-07,Chungbuk,0,0.0,0.0,195
2020-11-08,Chungbuk,2,2.0,0.0,197
2020-11-09,Chungbuk,4,2.0,2.0,201
2020-11-10,Chungbuk,2,1.0,1.0,203
2020-11-11,Chungbuk,2,1.0,1.0,205
2020-11-12,Chungbuk,1,0.0,1.0,206
2020-11-13,Chungbuk,1,0.0,1.0,207
2020-11-14,Chungbuk,0,0.0,0.0,207
2020-11-15,Chungbuk,8,8.0,0.0,215
2020-11-16,Chungbuk,3,3.0,0.0,218
2020-11-17,Chungbuk,0,0.0,0.0,218
2020-11-18,Chungbuk,0,0.0,0.0,218
2020-11-19,Chungbuk,4,3.0,1.0,222
2020-11-20,Chungbuk,2,2.0,0.0,224
2020-11-21,Chungbuk,1,1.0,0.0,225
2020-11-22,Chungbuk,0,0.0,0.0,225
2020-11-23,Chungbuk,0,0.0,0.0,225
2020-11-24,Chungbuk,3,3.0,0.0,228
2020-11-25,Chungbuk,3,3.0,0.0,231
2020-11-26,Chungbuk,8,8.0,0.0,239
2020-11-27,Chungbuk,20,19.0,1.0,259
2020-11-28,Chungbuk,24,23.0,1.0,283
2020-11-29,Chungbuk,22,19.0,3.0,305
2020-11-30,Chungbuk,22,22.0,0.0,327
2020-12-01,Chungbuk,32,31.0,1.0,359
2020-12-02,Chungbuk,16,16.0,0.0,375
2020-12-03,Chungbuk,10,9.0,1.0,385
2020-12-04,Chungbuk,5,5.0,0.0,390
2020-12-05,Chungbuk,18,18.0,0.0,408
2020-12-06,Chungbuk,14,13.0,1.0,422
2020-12-07,Chungbuk,11,11.0,0.0,433
2020-12-08,Chungbuk,10,9.0,1.0,443
2020-12-09,Chungbuk,24,23.0,1.0,467
2020-12-10,Chungbuk,12,12.0,0.0,477
2020-12-11,Chungbuk,20,20.0,0.0,498
2020-12-12,Chungbuk,21,21.0,0.0,519
2020-12-13,Chungbuk,15,15.0,0.0,534
2020-12-14,Chungbuk,21,21.0,0.0,555
2020-12-15,Chungbuk,25,24.0,1.0,580
2020-12-16,Chungbuk,23,22.0,1.0,603
2020-12-17,Chungbuk,19,19.0,0.0,622
2020-12-18,Chungbuk,31,30.0,1.0,653
2020-12-19,Chungbuk,103,103.0,0.0,756
2020-12-20,Chungbuk,14,14.0,0.0,770
2020-12-21,Chungbuk,33,29.0,4.0,803
2020-12-22,Chungbuk,31,30.0,1.0,834
2020-12-23,Chungbuk,58,58.0,0.0,892
2020-12-24,Chungbuk,47,46.0,1.0,939
2020-12-25,Chungbuk,42,42.0,0.0,981
2020-12-26,Chungbuk,38,38.0,0.0,1019
2020-12-27,Chungbuk,24,24.0,0.0,1043
2020-12-28,Chungbuk,31,30.0,1.0,1074
2020-12-29,Chungbuk,22,22.0,0.0,1096
2020-12-30,Chungbuk,45,45.0,0.0,1141
2020-12-31,Chungbuk,22,22.0,0.0,1163
2021-01-01,Chungbuk,22,22.0,0.0,1185
2021-01-02,Chungbuk,36,34.0,2.0,1221
2021-01-03,Chungbuk,27,26.0,1.0,1248
2021-01-04,Chungbuk,23,23.0,0.0,1271
2021-01-05,Chungbuk,32,32.0,0.0,1303
2021-01-06,Chungbuk,21,21.0,0.0,1324
2021-01-07,Chungbuk,14,14.0,0.0,1338
2021-01-08,Chungbuk,10,10.0,0.0,1348
2021-01-09,Chungbuk,30,30.0,0.0,1378
2021-01-10,Chungbuk,9,8.0,1.0,1387
2021-01-11,Chungbuk,10,9.0,1.0,1397
2021-01-12,Chungbuk,16,16.0,0.0,1413
2021-01-13,Chungbuk,11,11.0,0.0,1424
2021-01-14,Chungbuk,18,18.0,0.0,1442
2021-01-15,Chungbuk,9,7.0,2.0,1451
2021-01-16,Chungbuk,6,6.0,0.0,1457
2021-01-17,Chungbuk,7,7.0,0.0,1464
2021-01-18,Chungbuk,9,8.0,1.0,1473
2021-01-19,Chungbuk,5,5.0,0.0,1478
2021-01-20,Chungbuk,3,2.0,1.0,1481
2021-01-21,Chungbuk,7,7.0,0.0,1488
2021-01-22,Chungbuk,1,1.0,0.0,1489
2021-01-23,Chungbuk,4,4.0,0.0,1493
2021-01-24,Chungbuk,12,12.0,0.0,1505
2021-01-25,Chungbuk,8,8.0,0.0,1513
2021-01-26,Chungbuk,7,7.0,0.0,1520
2021-01-27,Chungbuk,8,8.0,0.0,1528
2021-01-28,Chungbuk,25,24.0,1.0,1553
2021-01-29,Chungbuk,9,9.0,0.0,1562
2021-01-30,Chungbuk,11,11.0,0.0,1573
2021-01-31,Chungbuk,1,1.0,0.0,1574
2021-02-01,Chungbuk,6,5.0,1.0,1580
2021-02-02,Chungbuk,18,18.0,0.0,1598
2021-02-03,Chungbuk,9,8.0,1.0,1607
2021-02-04,Chungbuk,4,4.0,0.0,1611
2021-02-05,Chungbuk,3,2.0,1.0,1614
2021-02-06,Chungbuk,2,2.0,0.0,1616
2021-02-07,Chungbuk,1,1.0,0.0,1617
2021-02-08,Chungbuk,0,0.0,0.0,1617
2021-02-09,Chungbuk,3,2.0,1.0,1620
2021-02-10,Chungbuk,2,2.0,0.0,1622
2021-02-11,Chungbuk,4,3.0,1.0,1626
2021-02-12,Chungbuk,6,6.0,0.0,1632
2021-02-13,Chungbuk,5,4.0,1.0,1637
2021-02-14,Chungbuk,5,5.0,0.0,1642
2021-02-15,Chungbuk,0,0.0,0.0,1642
2021-02-16,Chungbuk,7,7.0,0.0,1649
2021-02-17,Chungbuk,6,6.0,0.0,1655
2021-02-18,Chungbuk,17,16.0,1.0,1672
2021-02-19,Chungbuk,18,18.0,0.0,1690
2021-02-20,Chungbuk,16,16.0,0.0,1706
2021-02-21,Chungbuk,6,6.0,0.0,1712
2021-02-22,Chungbuk,7,7.0,0.0,1719
2021-02-23,Chungbuk,4,4.0,0.0,1723
2021-02-24,Chungbuk,1,1.0,0.0,1724
2021-02-25,Chungbuk,4,4.0,0.0,1728
2021-02-26,Chungbuk,10,10.0,0.0,1738
2021-02-27,Chungbuk,8,8.0,0.0,1746
2021-02-28,Chungbuk,10,10.0,0.0,1756
2021-03-01,Chungbuk,8,8.0,0.0,1764
2021-03-02,Chungbuk,6,5.0,1.0,1770
2021-03-03,Chungbuk,19,19.0,0.0,1789
2021-03-04,Chungbuk,12,12.0,0.0,1801
2021-03-05,Chungbuk,19,19.0,0.0,1820
2021-03-06,Chungbuk,22,22.0,0.0,1842
2021-03-07,Chungbuk,9,8.0,1.0,1851
2021-03-08,Chungbuk,20,20.0,0.0,1871
2021-03-09,Chungbuk,21,21.0,0.0,1892
2021-03-10,Chungbuk,21,18.0,3.0,1913
2021-03-11,Chungbuk,6,6.0,0.0,1919
2021-03-12,Chungbuk,27,27.0,0.0,1946
2021-03-13,Chungbuk,16,16.0,0.0,1962
2021-03-14,Chungbuk,7,7.0,0.0,1969
2021-03-15,Chungbuk,9,9.0,0.0,1978
2021-03-16,Chungbuk,3,3.0,0.0,1981
2021-03-17,Chungbuk,12,12.0,0.0,1993
2021-03-18,Chungbuk,8,8.0,0.0,2001
2021-03-19,Chungbuk,8,6.0,2.0,2009
2021-03-20,Chungbuk,8,8.0,0.0,2017
2021-03-21,Chungbuk,10,10.0,0.0,2027
2021-03-22,Chungbuk,5,5.0,0.0,2032
2021-03-23,Chungbuk,6,6.0,0.0,2038
2021-03-24,Chungbuk,6,6.0,0.0,2044
2021-03-25,Chungbuk,17,17.0,0.0,2061
2021-03-26,Chungbuk,13,9.0,4.0,2074
2021-03-27,Chungbuk,39,38.0,1.0,2113
2021-03-28,Chungbuk,16,16.0,0.0,2129
2021-03-29,Chungbuk,12,11.0,1.0,2141
2021-03-30,Chungbuk,28,27.0,1.0,2169
2021-03-31,Chungbuk,21,21.0,0.0,2190
2021-04-01,Chungbuk,20,19.0,1.0,2210
2021-04-02,Chungbuk,19,19.0,0.0,2229
2021-04-03,Chungbuk,11,11.0,0.0,2240
2021-04-04,Chungbuk,14,14.0,0.0,2254
2021-04-05,Chungbuk,7,7.0,0.0,2261
2021-04-06,Chungbuk,12,10.0,2.0,2273
2021-04-07,Chungbuk,17,15.0,2.0,2290
2021-04-08,Chungbuk,8,8.0,0.0,2298
2021-04-09,Chungbuk,7,7.0,0.0,2305
2021-04-10,Chungbuk,12,10.0,2.0,2317
2021-04-11,Chungbuk,10,10.0,0.0,2327
2021-04-12,Chungbuk,20,17.0,3.0,2347
2021-04-13,Chungbuk,8,7.0,1.0,2355
2021-04-14,Chungbuk,29,29.0,0.0,2384
2021-04-15,Chungbuk,20,19.0,1.0,2404
2021-04-16,Chungbuk,9,9.0,0.0,2413
2021-04-17,Chungbuk,12,11.0,1.0,2425
2021-04-18,Chungbuk,10,10.0,0.0,2435
2021-04-19,Chungbuk,10,9.0,1.0,2445
2021-04-20,Chungbuk,14,14.0,0.0,2459
2021-04-21,Chungbuk,20,19.0,1.0,2479
2021-04-22,Chungbuk,19,19.0,0.0,2498
2021-04-23,Chungbuk,30,29.0,1.0,2528
2021-04-24,Chungbuk,15,13.0,2.0,2543
2021-04-25,Chungbuk,15,15.0,0.0,2558
2020-04-01,Chungnam,3,,,131
2020-04-02,Chungnam,2,,,133
2020-04-03,Chungnam,1,,,134
2020-04-04,Chungnam,1,,,135
2020-04-05,Chungnam,0,,,135
2020-04-06,Chungnam,1,,,136
2020-04-07,Chungnam,1,,,137
2020-04-08,Chungnam,0,,,137
2020-04-09,Chungnam,1,1.0,0.0,138
2020-04-10,Chungnam,0,0.0,0.0,138
2020-04-11,Chungnam,0,0.0,0.0,138
2020-04-12,Chungnam,1,1.0,0.0,139
2020-04-13,Chungnam,0,0.0,0.0,139
2020-04-14,Chungnam,0,0.0,0.0,139
2020-04-15,Chungnam,0,0.0,0.0,139
2020-04-16,Chungnam,0,0.0,0.0,139
2020-04-17,Chungnam,0,0.0,0.0,139
2020-04-18,Chungnam,2,1.0,1.0,141
2020-04-19,Chungnam,0,0.0,0.0,141
2020-04-20,Chungnam,0,0.0,0.0,141
2020-04-21,Chungnam,0,0.0,0.0,141
2020-04-22,Chungnam,0,0.0,0.0,141
2020-04-23,Chungnam,0,0.0,0.0,141
2020-04-24,Chungnam,0,0.0,0.0,141
2020-04-25,Chungnam,0,0.0,0.0,141
2020-04-26,Chungnam,0,0.0,0.0,141
2020-04-27,Chungnam,1,0.0,1.0,142
2020-04-28,Chungnam,0,0.0,0.0,142
2020-04-29,Chungnam,1,0.0,1.0,143
2020-04-30,Chungnam,0,0.0,0.0,143
2020-05-01,Chungnam,0,0.0,0.0,143
2020-05-02,Chungnam,0,0.0,0.0,143
2020-05-03,Chungnam,0,0.0,0.0,143
2020-05-04,Chungnam,0,0.0,0.0,143
2020-05-05,Chungnam,0,0.0,0.0,143
2020-05-06,Chungnam,0,0.0,0.0,143
2020-05-07,Chungnam,0,0.0,0.0,143
2020-05-08,Chungnam,0,0.0,0.0,143
2020-05-09,Chungnam,0,0.0,0.0,143
2020-05-10,Chungnam,0,0.0,0.0,143
2020-05-11,Chungnam,0,0.0,0.0,143
2020-05-12,Chungnam,0,0.0,0.0,143
2020-05-13,Chungnam,0,0.0,0.0,143
2020-05-14,Chungnam,1,1.0,0.0,144
2020-05-15,Chungnam,0,0.0,0.0,144
2020-05-16,Chungnam,0,0.0,0.0,144
2020-05-17,Chungnam,0,0.0,0.0,144
2020-05-18,Chungnam,0,0.0,0.0,144
2020-05-19,Chungnam,0,0.0,0.0,144
2020-05-20,Chungnam,0,0.0,0.0,144
2020-05-21,Chungnam,1,1.0,0.0,145
2020-05-22,Chungnam,0,0.0,0.0,145
2020-05-23,Chungnam,0,0.0,0.0,145
2020-05-24,Chungnam,0,0.0,0.0,145
2020-05-25,Chungnam,0,0.0,0.0,145
2020-05-26,Chungnam,0,0.0,0.0,145
2020-05-27,Chungnam,0,0.0,0.0,145
2020-05-28,Chungnam,1,1.0,0.0,146
2020-05-29,Chungnam,0,0.0,0.0,146
2020-05-30,Chungnam,0,0.0,0.0,146
2020-05-31,Chungnam,0,0.0,0.0,146
2020-06-01,Chungnam,0,0.0,0.0,146
2020-06-02,Chungnam,0,0.0,0.0,146
2020-06-03,Chungnam,0,0.0,0.0,146
2020-06-04,Chungnam,0,0.0,0.0,146
2020-06-05,Chungnam,1,1.0,0.0,147
2020-06-06,Chungnam,1,1.0,0.0,148
2020-06-07,Chungnam,0,0.0,0.0,148
2020-06-08,Chungnam,0,0.0,0.0,148
2020-06-09,Chungnam,2,1.0,1.0,150
2020-06-10,Chungnam,0,0.0,0.0,150
2020-06-11,Chungnam,0,0.0,0.0,150
2020-06-12,Chungnam,0,0.0,0.0,150
2020-06-13,Chungnam,1,1.0,0.0,151
2020-06-14,Chungnam,0,0.0,0.0,151
2020-06-15,Chungnam,2,2.0,0.0,152
2020-06-16,Chungnam,0,0.0,0.0,152
2020-06-17,Chungnam,1,1.0,0.0,153
2020-06-18,Chungnam,3,3.0,0.0,156
2020-06-19,Chungnam,0,0.0,0.0,156
2020-06-20,Chungnam,2,2.0,0.0,158
2020-06-21,Chungnam,1,1.0,0.0,159
2020-06-22,Chungnam,2,2.0,0.0,161
2020-06-23,Chungnam,0,0.0,0.0,161
2020-06-24,Chungnam,1,1.0,0.0,162
2020-06-25,Chungnam,1,1.0,0.0,163
2020-06-26,Chungnam,3,3.0,0.0,166
2020-06-27,Chungnam,0,0.0,0.0,166
2020-06-28,Chungnam,1,0.0,1.0,167
2020-06-29,Chungnam,0,0.0,0.0,167
2020-06-30,Chungnam,0,0.0,0.0,167
2020-07-01,Chungnam,1,0.0,1.0,168
2020-07-02,Chungnam,3,2.0,1.0,171
2020-07-03,Chungnam,1,1.0,0.0,172
2020-07-04,Chungnam,0,0.0,0.0,172
2020-07-05,Chungnam,0,0.0,0.0,172
2020-07-06,Chungnam,1,1.0,0.0,173
2020-07-07,Chungnam,0,0.0,0.0,173
2020-07-08,Chungnam,6,3.0,3.0,179
2020-07-09,Chungnam,1,0.0,1.0,180
2020-07-10,Chungnam,0,0.0,0.0,180
2020-07-11,Chungnam,1,0.0,1.0,181
2020-07-12,Chungnam,0,0.0,0.0,181
2020-07-13,Chungnam,4,0.0,4.0,185
2020-07-14,Chungnam,0,0.0,0.0,185
2020-07-15,Chungnam,0,0.0,0.0,185
2020-07-16,Chungnam,0,0.0,0.0,185
2020-07-17,Chungnam,0,0.0,0.0,185
2020-07-18,Chungnam,0,0.0,0.0,185
2020-07-19,Chungnam,0,0.0,0.0,185
2020-07-20,Chungnam,1,0.0,1.0,186
2020-07-21,Chungnam,0,0.0,0.0,186
2020-07-22,Chungnam,1,0.0,1.0,187
2020-07-23,Chungnam,0,0.0,0.0,187
2020-07-24,Chungnam,0,0.0,0.0,187
2020-07-25,Chungnam,0,0.0,0.0,187
2020-07-26,Chungnam,0,0.0,0.0,187
2020-07-27,Chungnam,1,0.0,1.0,188
2020-07-28,Chungnam,1,0.0,1.0,189
2020-07-29,Chungnam,0,0.0,0.0,189
2020-07-30,Chungnam,0,0.0,0.0,189
2020-07-31,Chungnam,1,0.0,1.0,190
2020-08-01,Chungnam,0,0.0,0.0,190
2020-08-02,Chungnam,0,0.0,0.0,190
2020-08-03,Chungnam,0,0.0,0.0,190
2020-08-04,Chungnam,0,0.0,0.0,190
2020-08-05,Chungnam,0,0.0,0.0,190
2020-08-06,Chungnam,2,1.0,1.0,192
2020-08-07,Chungnam,0,0.0,0.0,192
2020-08-08,Chungnam,0,0.0,0.0,192
2020-08-09,Chungnam,1,1.0,0.0,193
2020-08-10,Chungnam,0,0.0,0.0,193
2020-08-11,Chungnam,2,1.0,1.0,195
2020-08-12,Chungnam,1,0.0,1.0,196
2020-08-13,Chungnam,1,1.0,0.0,197
2020-08-14,Chungnam,3,3.0,0.0,200
2020-08-15,Chungnam,2,1.0,1.0,202
2020-08-16,Chungnam,5,5.0,0.0,207
2020-08-17,Chungnam,4,3.0,1.0,211
2020-08-18,Chungnam,5,4.0,1.0,216
2020-08-19,Chungnam,3,3.0,0.0,219
2020-08-20,Chungnam,5,4.0,1.0,224
2020-08-21,Chungnam,13,11.0,2.0,237
2020-08-22,Chungnam,7,6.0,1.0,244
2020-08-23,Chungnam,10,10.0,0.0,254
2020-08-24,Chungnam,8,7.0,1.0,262
2020-08-25,Chungnam,9,9.0,0.0,271
2020-08-26,Chungnam,12,12.0,0.0,283
2020-08-27,Chungnam,15,15.0,0.0,298
2020-08-28,Chungnam,9,9.0,0.0,307
2020-08-29,Chungnam,8,8.0,0.0,315
2020-08-30,Chungnam,8,5.0,3.0,323
2020-08-31,Chungnam,9,9.0,0.0,332
2020-09-01,Chungnam,7,7.0,0.0,339
2020-09-02,Chungnam,7,7.0,0.0,346
2020-09-03,Chungnam,7,7.0,0.0,353
2020-09-04,Chungnam,21,20.0,1.0,374
2020-09-05,Chungnam,4,4.0,0.0,378
2020-09-06,Chungnam,2,2.0,0.0,380
2020-09-07,Chungnam,3,3.0,0.0,383
2020-09-08,Chungnam,0,0.0,0.0,383
2020-09-09,Chungnam,8,5.0,3.0,391
2020-09-10,Chungnam,12,12.0,0.0,403
2020-09-11,Chungnam,14,14.0,0.0,417
2020-09-12,Chungnam,6,6.0,0.0,423
2020-09-13,Chungnam,11,9.0,2.0,434
2020-09-14,Chungnam,8,7.0,1.0,442
2020-09-15,Chungnam,3,3.0,0.0,445
2020-09-16,Chungnam,2,2.0,0.0,447
2020-09-17,Chungnam,10,9.0,1.0,457
2020-09-18,Chungnam,6,3.0,3.0,463
2020-09-19,Chungnam,4,4.0,0.0,467
2020-09-20,Chungnam,1,1.0,0.0,468
2020-09-21,Chungnam,0,0.0,0.0,468
2020-09-22,Chungnam,0,0.0,0.0,468
2020-09-23,Chungnam,5,4.0,1.0,473
2020-09-24,Chungnam,1,1.0,0.0,474
2020-09-25,Chungnam,1,0.0,1.0,475
2020-09-26,Chungnam,0,0.0,0.0,475
2020-09-27,Chungnam,2,1.0,1.0,477
2020-09-28,Chungnam,0,0.0,0.0,477
2020-09-29,Chungnam,2,0.0,2.0,479
2020-09-30,Chungnam,5,1.0,4.0,484
2020-10-01,Chungnam,3,3.0,0.0,487
2020-10-02,Chungnam,1,1.0,0.0,488
2020-10-03,Chungnam,1,1.0,0.0,489
2020-10-04,Chungnam,0,0.0,0.0,489
2020-10-05,Chungnam,2,2.0,0.0,491
2020-10-06,Chungnam,0,0.0,0.0,491
2020-10-07,Chungnam,0,0.0,0.0,491
2020-10-08,Chungnam,0,0.0,0.0,491
2020-10-09,Chungnam,0,0.0,0.0,491
2020-10-10,Chungnam,3,1.0,2.0,494
2020-10-11,Chungnam,1,1.0,0.0,495
2020-10-12,Chungnam,2,0.0,2.0,497
2020-10-13,Chungnam,2,2.0,0.0,499
2020-10-14,Chungnam,1,1.0,0.0,500
2020-10-15,Chungnam,0,0.0,0.0,500
2020-10-16,Chungnam,1,1.0,0.0,501
2020-10-17,Chungnam,2,2.0,0.0,503
2020-10-18,Chungnam,0,0.0,0.0,503
2020-10-19,Chungnam,2,2.0,0.0,505
2020-10-20,Chungnam,2,1.0,1.0,507
2020-10-21,Chungnam,0,0.0,0.0,507
2020-10-22,Chungnam,11,11.0,0.0,518
2020-10-23,Chungnam,4,4.0,0.0,522
2020-10-24,Chungnam,5,5.0,0.0,527
2020-10-25,Chungnam,2,2.0,0.0,529
2020-10-26,Chungnam,1,1.0,0.0,530
2020-10-27,Chungnam,1,0.0,1.0,531
2020-10-28,Chungnam,1,1.0,0.0,532
2020-10-29,Chungnam,1,1.0,0.0,533
2020-10-30,Chungnam,3,3.0,0.0,536
2020-10-31,Chungnam,5,4.0,1.0,541
2020-11-01,Chungnam,9,9.0,0.0,550
2020-11-02,Chungnam,11,11.0,0.0,561
2020-11-03,Chungnam,7,6.0,1.0,568
2020-11-04,Chungnam,10,10.0,0.0,578
2020-11-05,Chungnam,23,23.0,0.0,601
2020-11-06,Chungnam,25,25.0,0.0,626
2020-11-07,Chungnam,9,8.0,1.0,635
2020-11-08,Chungnam,9,8.0,1.0,644
2020-11-09,Chungnam,10,10.0,0.0,654
2020-11-10,Chungnam,4,4.0,0.0,658
2020-11-11,Chungnam,7,6.0,1.0,665
2020-11-12,Chungnam,9,9.0,0.0,674
2020-11-13,Chungnam,8,7.0,1.0,682
2020-11-14,Chungnam,11,11.0,0.0,693
2020-11-15,Chungnam,5,5.0,0.0,698
2020-11-16,Chungnam,6,6.0,0.0,704
2020-11-17,Chungnam,9,9.0,0.0,713
2020-11-18,Chungnam,7,6.0,1.0,720
2020-11-19,Chungnam,13,13.0,0.0,733
2020-11-20,Chungnam,15,15.0,0.0,748
2020-11-21,Chungnam,21,19.0,2.0,769
2020-11-22,Chungnam,13,11.0,2.0,782
2020-11-23,Chungnam,9,8.0,1.0,791
2020-11-24,Chungnam,8,7.0,1.0,799
2020-11-25,Chungnam,18,18.0,0.0,817
2020-11-26,Chungnam,16,16.0,0.0,833
2020-11-27,Chungnam,31,31.0,0.0,864
2020-11-28,Chungnam,17,14.0,3.0,881
2020-11-29,Chungnam,13,12.0,1.0,894
2020-11-30,Chungnam,5,4.0,1.0,899
2020-12-01,Chungnam,16,16.0,0.0,915
2020-12-02,Chungnam,8,6.0,2.0,923
2020-12-03,Chungnam,14,13.0,1.0,937
2020-12-04,Chungnam,23,22.0,1.0,960
2020-12-05,Chungnam,10,10.0,0.0,970
2020-12-06,Chungnam,15,14.0,1.0,985
2020-12-07,Chungnam,10,10.0,0.0,995
2020-12-08,Chungnam,15,15.0,0.0,1010
2020-12-09,Chungnam,4,4.0,0.0,1014
2020-12-10,Chungnam,20,20.0,0.0,1034
2020-12-11,Chungnam,10,9.0,1.0,1044
2020-12-12,Chungnam,10,9.0,1.0,1054
2020-12-13,Chungnam,10,9.0,1.0,1064
2020-12-14,Chungnam,55,51.0,4.0,1119
2020-12-15,Chungnam,37,37.0,0.0,1156
2020-12-16,Chungnam,35,35.0,0.0,1191
2020-12-17,Chungnam,19,17.0,2.0,1210
2020-12-18,Chungnam,18,16.0,2.0,1228
2020-12-19,Chungnam,24,24.0,0.0,1252
2020-12-20,Chungnam,20,19.0,1.0,1272
2020-12-21,Chungnam,16,16.0,0.0,1288
2020-12-22,Chungnam,17,15.0,2.0,1305
2020-12-23,Chungnam,11,11.0,0.0,1316
2020-12-24,Chungnam,31,29.0,2.0,1347
2020-12-25,Chungnam,80,79.0,1.0,1427
2020-12-26,Chungnam,61,61.0,0.0,1488
2020-12-27,Chungnam,58,55.0,3.0,1546
2020-12-28,Chungnam,35,35.0,0.0,1581
2020-12-29,Chungnam,27,27.0,0.0,1608
2020-12-30,Chungnam,27,27.0,0.0,1635
2020-12-31,Chungnam,18,17.0,1.0,1653
2021-01-01,Chungnam,15,15.0,0.0,1668
2021-01-02,Chungnam,7,6.0,1.0,1675
2021-01-03,Chungnam,9,9.0,0.0,1684
2021-01-04,Chungnam,23,22.0,1.0,1707
2021-01-05,Chungnam,18,18.0,0.0,1725
2021-01-06,Chungnam,24,23.0,1.0,1749
2021-01-07,Chungnam,20,19.0,1.0,1769
2021-01-08,Chungnam,21,21.0,0.0,1790
2021-01-09,Chungnam,27,26.0,1.0,1817
2021-01-10,Chungnam,30,30.0,0.0,1847
2021-01-11,Chungnam,11,10.0,1.0,1858
2021-01-12,Chungnam,3,1.0,2.0,1861
2021-01-13,Chungnam,5,4.0,1.0,1866
2021-01-14,Chungnam,12,12.0,0.0,1878
2021-01-15,Chungnam,6,3.0,3.0,1884
2021-01-16,Chungnam,8,8.0,0.0,1892
2021-01-17,Chungnam,7,6.0,1.0,1899
2021-01-18,Chungnam,11,11.0,0.0,1910
2021-01-19,Chungnam,8,7.0,1.0,1918
2021-01-20,Chungnam,8,7.0,1.0,1926
2021-01-21,Chungnam,10,10.0,0.0,1936
2021-01-22,Chungnam,7,7.0,0.0,1943
2021-01-23,Chungnam,17,17.0,0.0,1960
2021-01-24,Chungnam,9,9.0,0.0,1969
2021-01-25,Chungnam,13,13.0,0.0,1982
2021-01-26,Chungnam,6,6.0,0.0,1988
2021-01-27,Chungnam,4,4.0,0.0,1992
2021-01-28,Chungnam,4,4.0,0.0,1996
2021-01-29,Chungnam,6,6.0,0.0,2002
2021-01-30,Chungnam,9,8.0,1.0,2011
2021-01-31,Chungnam,5,4.0,1.0,2016
2021-02-01,Chungnam,4,3.0,1.0,2020
2021-02-02,Chungnam,5,5.0,0.0,2025
2021-02-03,Chungnam,36,35.0,1.0,2061
2021-02-04,Chungnam,13,13.0,0.0,2074
2021-02-05,Chungnam,13,11.0,2.0,2087
2021-02-06,Chungnam,13,13.0,0.0,2100
2021-02-07,Chungnam,14,8.0,6.0,2114
2021-02-08,Chungnam,10,5.0,5.0,2124
2021-02-09,Chungnam,5,5.0,0.0,2129
2021-02-10,Chungnam,2,2.0,0.0,2131
2021-02-11,Chungnam,1,1.0,0.0,2132
2021-02-12,Chungnam,13,10.0,3.0,2145
2021-02-13,Chungnam,15,14.0,1.0,2160
2021-02-14,Chungnam,12,11.0,1.0,2172
2021-02-15,Chungnam,9,9.0,0.0,2181
2021-02-16,Chungnam,58,58.0,0.0,2239
2021-02-17,Chungnam,75,74.0,1.0,2314
2021-02-18,Chungnam,28,28.0,0.0,2342
2021-02-19,Chungnam,24,21.0,3.0,2366
2021-02-20,Chungnam,12,12.0,0.0,2378
2021-02-21,Chungnam,10,10.0,0.0,2388
2021-02-22,Chungnam,6,6.0,0.0,2394
2021-02-23,Chungnam,8,8.0,0.0,2402
2021-02-24,Chungnam,12,12.0,0.0,2414
2021-02-25,Chungnam,16,16.0,0.0,2430
2021-02-26,Chungnam,3,2.0,1.0,2433
2021-02-27,Chungnam,4,4.0,0.0,2437
2021-02-28,Chungnam,7,4.0,3.0,2444
2021-03-01,Chungnam,4,2.0,2.0,2448
2021-03-02,Chungnam,4,4.0,0.0,2452
2021-03-03,Chungnam,4,4.0,0.0,2456
2021-03-04,Chungnam,4,2.0,2.0,2460
2021-03-05,Chungnam,9,8.0,1.0,2469
2021-03-06,Chungnam,7,7.0,0.0,2476
